movie_id,movie_name,release_year,original_release_date,movie_length,genre,rating,movie_producer,movie_director,movie_actor
367,Born on the Fourth of July,1989,12/20/89,145,"Biography,Drama,War",R,A. Kitman Ho and Oliver Stone,Oliver Stone,"Tom Cruise, Kyra Sedgwick, Caroline Kava, Brian Larkin, Willem Dafoe, Jerry Levine, Frank Whaley, Bryan Larkin, Josh Evans, Stephen Baldwin, Seth Allen, Jamie Talisman, Raymond J. Barry, Sean Stone, Anne Bobby, Jenna von Oÿ, Byron Keith Minns, Samantha Larkin, Erika Geminder, Tom Berenger, Vivica A. Fox, Amanda Davis, Kevin Harvey Morse, Jessica Prunell, Jason Klein, Lane R. Davis, Richard Panebianco, John Pinto, Robert Camilletti, Christopher Walker, J.R. Nutt, Philip Amelio, Michael McTighe, Cody Beard, Ryan Beadle, Harold Woloschin, Richard Grusin, Mel Allen, Ed Lauter, Liz Moore, Sean McGraw, Oliver Stone, Dale Dye, Norma Moore, Stacey Moseley, Bob Tillotson, John Getz, David Warshofsky, Jason Gedrick, Michael Compotaro, Markus Flanagan, R.D. Call, Corkey Ford, Melvin Allen, Rocky Carroll, Willie Minor, Billie Neal, Richard Poe, Abbie Hoffman, Jake Weber, Reg E. Cathey, Michael Miller, Edie Brickell, Keri Roebuck, Geoff Garza, Joseph Reidy, Holly Marie Combs, Melinda Ramos Renna, Cordelia González, Karen Newman, William Baldwin, Edith Diaz, Claude Brooks, Anthony Pena, Eduardo Ricardo, Tony Frank, Jayne Haynes, Lili Taylor, Elbert Lewis, Peter Crombie, Chuck Preiffer, Chip Moody, Rick Masters, William Knight, Begonia Plaza, David Carriere, John William Galt, Jack McGee, Richard Haus, Mike Miller, Ellen Pasternack, Ron Kovic, Joy Zapata, Paul Abbott, Bill Allen, Bill Baldwin, Claudio Brook, Michael Smith Guess, James Le Gros, William Mapother, Christopher W. Mills, Byron Minns, Ben Wright, John Falch, Dan Furnad, Fred Geise, Greg Hackbarth, Don 'The Dragon' Wilson, Sami Chester, Chris Pedersen, Chris Walker, Dave Herman, Bruce MacVittie, Damien Leake, David Neidorf, Paul Sanchez, Richard Lubin, Norm Wilson, Peter Benson, Sergio Scognamiglio, Bob Gunton, Mark Moses, Mike Starr, Beau Starr, John Del Regno, Gale Mayron, Lisa Barnes, Tom Sizemore, Andrew Lauer, Michael Wincott, Ivan Kane, Ed Jupp Jr., Michael Sulsona, Kevin McGuire, Ken Osborne, Alan Toy, Frank Girardeau, William A. Wallace, Eagle Eye Cherry, Brian Tarantina, Frank Cavestani, Jimmy L. Parker, Kristel Otney, Pamela S. Neill, Jodi Long, Michelle Hurst, John C. McGinley, Wayne Knight, Elizabeth Hoffman, Lucinda Jenney, Lorraine Morin-Torre, Annie McEnroe, Daniel Baldwin, Réal Andrews"
368,Dead Poets Society,1989,6/2/89,128,"Comedy,Drama",PG,"Steven Haft, Paul Junger Witt, and Tony Thomas",Peter Weir,"Robin Williams, Robert Sean Leonard, Ethan Hawke, Josh Charles, Gale Hansen, Dylan Kussman, Allelon Ruggiero, James Waterston, James Waterson, Norman Lloyd, Carla Belver, Leon Pownall, Kurtwood Smith, George Martin, Joe Aufiery, Kevin Cooney, Jane Moore, Lara Flynn Boyle, Alexandra Powers, Melora Walters, Alan Pottinger, John Cunningham, Debra Mooney, Charles N. Lord"
369,Field of Dreams,1989,4/21/89,107,"Drama,Family,Fantasy",PG,Lawrence Gordon and Charles Gordon,Phil Alden Robinson,"Kevin Costner, Amy Madigan, Ray Liotta, James Earl Jones, Burt Lancaster, Timothy Busfield, Gaby Hoffmann, Frank Whaley, Dwier Brown, James Andelin, Mary Anne Kean, Fern Persons, Kelly Coffield Park, Michael Milhoan, Steve Eastin, Charles Hoyes, Art LaFleur, Lee Garlington, Mike Nussbaum, Larry Brandenburg, Mary McDonald Gershon, Robert Kurcz, Don John Ross, Bea Fredman, Geoffrey Nauffts, Anne Seymour, C. George Baisi, Howard Sherf, Joseph R. Ryan, Joe Glasberg, Brian E. Frankish, Jeffrey Neal Silverman"
370,My Left Foot,1989,9/13/89,103,"Biography,Drama",R,Noel Pearson,Jim Sheridan,"Daniel Day-Lewis, Brenda Fricker, Ray McAnally, Ruth McCabe, Fiona Shaw, Eanna MacLiam, Alison Whelan, Declan Croghan, Hugh O'Conor, Cyril Cusack, Owen Sharp, Darren McHugh, Sarah Cronin, Keith O'Conor, Marie Conmee, Adrian Dunbar, Kirsten Sheridan, Jacinta Whyte, Julie Hale, Tom Hickey, Ulick O'Connor, Lucy Vigne Welsh, Daniel Reardon, Phelim Drew, Patrick Laffan, Derry Power, Eileen Colgan, Sara Cronin, Jean Doyle, Britta Smith, Conor Lambert, Martin Dunne, Simon Kelly, Eileen Kohlmann, Margaret Lyons, Patricia Higgins, Hilery O'Donovan, Don King, Charlie Roberts, Jer O'Leary, Milt Fleming, Jenny Byrne, Linda Walker, Albert Kavanagh, Joe Swan, Rita Lowe, Gerard Hourigan, Dawn Kursinczy"
371,Dances with Wolves,1990,,181,"Adventure,Drama,Western",None,Jim Wilson and Kevin Costner, , 
372,Awakenings,1990,12/19/90,121,"Biography,Drama",PG-13,Walter Parkes and Lawrence Lasker,Penny Marshall,"Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson, John Heard, Penelope Ann Miller, Alice Drummond, Judith Malina, Barton Heyman, George Martin, Anne Meara, Richard Libertini, Laura Esterman, Dexter Gordon, Max von Sydow, Jayne Haynes, Le Clanche Du Rand, Yusef Bulos, Steven Randazzo, Gloria Harper, Gwyllum Evans, Mary Catherine Wright, Mary Alice, Keith Diamond, Steve Vinovich, Tiger Haynes, John Christopher Jones, Bradley Whitford, Harvey Miller, Tanya Berezin, Peter Stormare, Shane Fistell, Waheedah Ahmad, Charles Keating, Christina Huertes, Linda Burns, Judy Jacksina, Gary Tacon, Rico Elias, Mel Gorham, Chris Carolan, Debra Kovner-Zaks, Max Rabinowitz, Libby Titus, Michael Hyde, Tomislav Novakovic, Adam Bryant, Anthony J. Nici, Joan E. MacIntosh, Oliver Block, Buck Smith, Gordon Joseph Weiss, Byron Utley, Anthony McGowen, Paul Montgomery, Leonard Tepper, Vincent Pastore, Howard Feller"
373,Ghost,1990,7/13/90,127,"Drama,Fantasy,Romance",PG-13,Lisa Weinstein,Jerry Zucker,"Patrick Swayze, Demi Moore, Whoopi Goldberg, Tony Goldwyn, Rick Aviles, Armelia McQueen, Gail Boggs, Vincent Schiavelli, Phil Leeds, Christopher Keene, Susan Breslau, Martina Degnan, John Hugh, Sam Tsoutsouvas, Angelina Estrada, Stephen Root, Thom Curley, Bruce Jarchow, Laura Drake, Vivian Bonnell, Alma Beltran, Said Faraj, Stanley Lawrence, Christopher J. Keene, Derek Thompson, Rick Kleber, J. Christopher Sullivan, Charlotte Zucker, Macka Foley, Tom Finnegan, Faye Brenner, William Cort, Minnie Lindsay, Mike Jittlov"
374,The Godfather Part III,1990,,162,"Crime,Drama",None,Francis Ford Coppola, , 
375,Goodfellas,1990,,146,"Biography,Crime,Drama",None,Irwin Winkler, , 
376,The Silence of the Lambs,1991,2/13/91,118,"Crime,Drama,Thriller",R,"Edward Saxon, Kenneth Utt, and Ron Bozman",Jonathan Demme,"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald, Diane Baker, Kasi Lemmons, Brooke Smith, Dan Butler, Paul Lazar, Danny Darst, Charles Napier, Howard Feuer, Tracey Walter, Cynthia Ettinger, Brent Hinkley, Roger Corman, Chris Isaak, Ron Vawter, Lawrence A. Bonney, Lawrence T. Wrentz, Frankie Faison, Don Brockett, Frank Seals Jr., Stuart Rudin, Masha Skorobogatov, Jeffrie Lane, Leib Lensky, George ""Red"" Schwartz, Jim Roche, James B. Howard, Bill Miller, Chuck Aber, Gene Borkan, Pat McNamara, George Michael, Kenneth Utt, Adelle Lutz, Obba Babatundé, George Micheal, Jim Dratfield, Stanton D. Miranda, Rebecca Saxon, Steve Wyatt, Alex Coleman, David Earle, David L. Early, Andre B. Blake, Bill Dalzell III, Daniel von Bargen, Tommy Lafitte, Josh Broder, Buzz Kilman, Harry Northrup, Lauren Roselli, Lamont Arnold, George A. Romero, John Hall, Chad Dowdell"
377,Beauty and the Beast,1991,11/22/91,84,"Animation,Family,Fantasy",G,Don Hahn,Gary Trousdale,"Paige O'Hara, Robby Benson, Jerry Orbach, Angela Lansbury, David Ogden Stiers, Jesse Corti, Rex Everhart, Kimmy Robertson"
380,The Prince of Tides,1991,12/25/91,132,"Drama,Romance",R,Barbra Streisand and Andrew S. Karsch,Barbra Streisand,"Barbra Streisand, Nick Nolte, Blythe Danner, Kate Nelligan, Brad Sullivan, Jeroen Krabbé, Melinda Dillon, Jason Gould, George Carlin, Maggie Collier, Lindsay Wray, Brandlyn Whitaker, Bradlyn Whitaker, Justen Woods, Bobby Fain, Trey Yearwood, Tiffany Jean Davis, Nancy Moore Atchison, Kiki Runyan, Grayson Fricke, Ryan Newman, Chris Stacy, Milton Clark Jr., Bonnie Johnson, Dottie Soracco, Bob Hannah, Norman Max Maxwell, R.D. Oprea, Rebecca Fleming, Sandy Rowe, Alan Sader, Frederick Neumann, Nick Searcy, Kirk Whalum, Marilyn Carter, Yvonne Brisendine, Lee Lively, Ann Pierce, Francis Dumaurier, John Arceri, Warren Kremin"
381,Unforgiven,1992,8/3/92,130,"Drama,Western",R,Clint Eastwood,Clint Eastwood,"Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris, Saul Rubinek, Frances Fisher, Anna Levine, David Mucci, Rob Campbell, Anthony James, Tara Dawn Frederick, Stuart Aikins, Beverley Elliott, Liisa Repo-Martell, Phyllis Huffman, Jaimz Woolvett, Anna Thompson, Josie Smith, Shane Meier, Aline Levasseur, Jefferson Mappin, Henry Kope, Robert Koons, Ben Cardinal, Philip Maurice Hayes, Larry Joshua, Frank C. Turner, Jeremy Ratchford, John Pyper-Ferguson, Ron White, Lochlyn Munro, Michael Maurer, George Orrison, Mina E. Mina, Greg Goossen, Chad Dowdell"
382,The Crying Game,1992,11/25/92,112,"Crime,Drama,Romance",R,Stephen Woolley,Neil Jordan,"Stephen Rea, Jaye Davidson, Miranda Richardson, Forest Whitaker, Jim Broadbent, Ralph Brown, Adrian Dunbar, Breffini McKenna, Susie Figgis, Joe Savino, Birdy Sweeney, Birdie Sweeney, Andree Bernard, Breffni McKenna, Tony Slattery, Jack Carr, Andre Bernard, Brian Coleman, Chris Rea"
383,A Few Good Men,1992,12/11/92,138,"Drama,Thriller",R,"David Brown, Rob Reiner, and Andrew Scheinman",Rob Reiner,"Tom Cruise, Jack Nicholson, Demi Moore, Kevin Bacon, Kiefer Sutherland, Kevin Pollak, James Marshall, J.T. Walsh, Christopher Guest, J.A. Preston, Matt Craven, Wolfgang Bodison, Association of Former Fish Drill Team, Xander Berkeley, John M. Jackson, Janet Hirshenson, Noah Wyle, Cuba Gooding Jr., Jane Jenkins, Lawrence Lowe, Joshua Malina, Oscar Jordan, John M. Mathews, Aaron Sorkin, Al Wexo, Frank Cavestani, Jan Munroe, Ron Ostrow, Matthew Saks, Harry Caesar, Michael DeLorenzo, Geoffrey Nauffts, Arthur Senzy, Cameron Thor, Mathew Saks, David Bowe, Gene Whittington, Maud Winchester"
384,Howards End,1992,3/13/92,142,"Drama,Romance",PG,Ismail Merchant,James Ivory,"Anthony Hopkins, Vanessa Redgrave, Helena Bonham Carter, Emma Thompson, James Wilby, Samuel West, Jemma Redgrave, Nicola Duffett, Prunella Scales, Joseph Bennett, Adrian Ross Magenty, Jo Kendall, Ian Latimer, Mary Nash, Siegbert Prawer, Susan Lindeman, Mark Tandy, Celestia Fox, Andrew St. Clair, Anne Lambton, Emma Godfrey, Duncan Brown, Iain Kelly, Atlanta White, Gerald Paris, Allie Byrne, Sally Geoghegan, Paula Stockbridge, Bridget Duvall, Lucy Freeman, Harriet Stewart, Tina Leslie, Mark Payton, David Delaney, Mary McWilliams, Barbara Hicks, Rodney Rymell, Luke Parry, Antony Gilding, Crispin Bonham-Carter, Patricia Lawrence, Peter Cellier, Margery Mason, Jim Bowden, Alan James, Jocelyn Cobb, Peter Darling, Terence Sach, Brian Lipson, Barr Heckstall-Smith, Simon Callow"
385,Scent of a Woman,1992,12/23/92,156,Drama,R,Martin Brest,Martin Brest,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar, Philip Seymour Hoffman, Richard Venture, Bradley Whitford, Rochelle Oliver, Margaret Eginton, Tom Riis Farrell, Nicholas Sadler, Todd Louiso, Richard Bradford, Gene Canfield, Frances Conroy, Ellen Lewis, June Squibb, Ron Eldard, Sally Murphy, Michael Santoro, Alyson Feldman, Erika Feldman, Julian Stein, Max Stein, Ahn Duong, Leonard Gaines, David Lansbury, Joseph Palmas, Baxter Harris, Francie Swift, Michel Simon, William Beckwith, Mansoor Najeeullah, J.T. Cromwell, Peter Carew, Paul Stocker, Mike Lisenco, Divina Cook"
386,Schindler's List,1993,12/15/93,195,"Biography,Drama,History",R,"Steven Spielberg, Gerald R. Molen, and Branko Lustig",Steven Spielberg,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Jonathan Sagalle, Embeth Davidtz, Lucky Englander, Shmulik Levy, Fritz Fleischhacker, Mark Ivanir, Juliet Taylor, Beatrice Macola, Andrzej Seweryn, Malgoscha Gebel, Friedrich von Thun, Krzysztof Luft, Harry Nehring, Frederick von Thun, Norbert Weisser, Elina Löwensohn, Adi Nitzan, Michael Schneider, Anna Mucha, Branko Lustig, Jacek Wojcicki, Beata Paluch, Ezra Dagan, Rami Heuberger, Leopold Kozlowski, Jerzy Nowak, Adam Siemion, Henryk Bista, Tadeusz Bradecki, Wojciech Klata, Vili Matula, Geno Lechner, August Schmölzer, Eugeniusz Priwieziencew, Erwin Leder, Jochen Nickel, Olaf Lubaszenko, Martin Semmelrogge, Tadeusz Huk, Osman Ragheb, Agnieszka Kruk, Jeremy Flynn, Maciej Kozlowski, Martin Bergman (II), Peter Flechtner, Maciej Winkler, Bettina Kupfer, Ludger Pistor, Hans Michael Rehberg, Haymon Maria Buttinger, Thomas Morris, Georges Kern, David Gilbert"
387,The Fugitive,1993,8/6/93,130,"Action,Crime,Drama",PG-13,Arnold Kopelson,Andrew Davis,"Harrison Ford, Tommy Lee Jones, Sela Ward, Julianne Moore, Joe Pantoliano, Andreas Katsulas, Jeroen Krabbé, Daniel Roebuck, L. Scott Caldwell, Tom Wood, Ron Dean, Joseph Kosala, Amanda Mackey, Joseph F. Fisher, Cathy Sandrich, David Darlow, Andy Romano, Eddir 'Bo' Smith Jr., Nick Searcy, Miguel Nino, John Drummond, Thomas Charles Simmons, Richard Riehle, Tony Fosco, Nick Kusenko, James Liautuad, Tom Galouzis, Joe Guastaferro, James F. McKinsey, Mark D. Espinoza, Eddie Bo Smith Jr., John E. Ellis, Gene Barge, Thomas C. Simmons, Joseph Guzaldo, Dick Cusack, Joan Kohn, Joe D. Lauck, Joseph V. Guastaferro, Thom Vernon, Ken Moreno, Frank Ray Perilli, Otis Wilson, Pancho Demmings, Jim Wilkey, Orlando Garcia, Danny Goldring, Kevin Crowley, Afram Bill Williams, Jane Lynch, Michael James, Michael Skewes, Alex P. Hernandez, Joel Robinson, Ila Cathleen Stallings, Cheryl Lynn Bruce, Linda Casaletto, Cody Glenn, Ann Whitney, Cynthia Baker, David Pasquesi, Johnny Lee Davenport, Brent Shaphren, Mike Bacarella, B.J. Jones, Bill Cusack, Drucilla A. Carlson, David Y. Hodges, Margaret Moore, Lillie Richardson, Juan Ramírez, Peter J. Caria IV, Allen Hamilton, Tighe Barry, Joe Guzaldo, Monika Chabrowski, John M. Watson Sr., Lonnie Sima, Oksana Fedunyszyn"
388,In the Name of the Father,1993,12/29/93,133,"Biography,Crime,Drama",R,Jim Sheridan,Jim Sheridan,"Daniel Day-Lewis, Pete Postlethwaite, Emma Thompson, Corin Redgrave, John Lynch, Paterson Joseph, Britta Smith, Don Baker, Joanna Irvine, Beatie Edney, Gerard McSorley, Daniel Massey, John Benfield, Mark Sheppard, Alison Crosbie, Philip King, Nye Heron, Gary Hudson, Anthony Brophy, Frankie McCafferty, Michelle Moffett, Nuala Moiselle, Paul Warriner, Julian Walsh, Patsy Pollock, Stuart Wolvenden, Robert Sampson, Jo Connor, Brandy Sanders, Karen Carlisle, Brenda Swanson, Seamus Moran, Jan-Michael Vincent, Billy Byrne, Lawrence Hilton-Jacobs, Maureen McBride, George Shannon, Mary Jane Nolan Kelly, Laurence Griffin, Jason Murtaugh, Kelly McKeavney, Fiona Daly, Joe McPartland, Catherine Dunne, Stanley Townsend, Anna Meegan, Tony Denham, Marie Jones, Rob Spendlove, Leah McCullagh, Philip Davis, Saffron Burrows, Martin Murphy, Jamie Harris, Richard Graham, Barbara Mulcahy, Oliver Maguire, Ronan Wilmot, Rachel Dowling, MacLean Burke, Joe Jeffers, Tina Kellegher, Aidan Grennell, Bosco Hogan, Sean Lawlor, Aidan Grenell, Kenneth Edge, Frank Harper, Dave Duffy, Martin Dunne, Jer O'Leary, Mal Whyte, Paul Savage, Malcolm Tierney, Paul Raynor, Darren McHugh, Peter Campbell, Alan Barry, Jonathan Ryan, Liam O'Callaghan, Denys Hawthorne, Tom Wilkinson, Lou Castel"
389,The Piano,1993,11/19/93,121,"Drama,Music,Romance",R,Jan Chapman,Jane Campion,"Holly Hunter, Harvey Keitel, Anna Paquin, Sam Neill, Geneviève Lemon, Kerry Walker, Alison Barrett, Tungia Baker, Ian Mune, Susie Figgis, Diana Rowan, Peter Dennett, Te Whatanui Skipwith, Pete Smith, Bruce Allpress, Cliff Curtis, Te Whatanui Skimworth, Mahina Tunui, Hori Ahipene, Eru Potaka-Dewes, Greg Johnson, Jon Brazier, Karen Colston, Julian Lee, George Boyle, Stephen Hall"
390,The Remains of the Day,1993,11/5/93,134,"Drama,Romance",PG,"Mike Nichols, John Calley, and Ismail Merchant",James Ivory,"Anthony Hopkins, Emma Thompson, Christopher Reeve, James Fox, Peter Vaughan, Hugh Grant, Tim Pigott-Smith, Patrick Godfrey, Michael Lonsdale, John Haycraft, Caroline Hunt, Paula Jacobs, Ben Chaplin, Steve Dibben, Abigail Harrison, Peter Cellier, Peter Halliday, Terence Bayler, Jeffrey Wickham, Hugh Sweetman, Brigitte Kahn, John Savident, Tony Aitken, Emma Lewis, Joanna Joseph, Rupert Vansittart, Lena Headey, Paul Copley, Ian Redford, Jo Kendall, Steven Beard, Pip Torrens, Frank Shelley, Peter Eyre, Jestyn Phillips, Wolf Kahler, Frank Holtje, Andreas Tons, Roger McKern, Angela Newmarch"
391,Forrest Gump,1994,7/6/94,142,"Drama,Romance",PG-13,"Wendy Finerman, Steve Tisch, and Steve Starkey",Robert Zemeckis,"Tom Hanks, Robin Wright, Gary Sinise, Mykelti Williamson, Sally Field, Haley Joel Osment, Michael Conner Humphreys, Ellen Lewis, Hanna R. Hall, Dick Cavett, Rebecca Williams, Geoffrey Blake, George Kelly, Bob Penny, John Randall, Sam Anderson, Margo Moorer, Ione M. Telech, Christine Seabrook, John Worsham, Peter Dobson, Siobhan Fallon Hogan, Alexander Zemeckis, Logan Livingston Gomez, Ben Waddel, Elizabeth Hanks, Tyler Long, John William Galt, Christopher Jones, Grady Bowman, Kevin Mangan, Fay Genens, Frank Geyer, Joe Alaskey, Rob Landry, Jason McGuire, Pete Auster, Sonny Shroyer, Brett Rice, Ed Davis, Daniel Striepeke, Mary Ellen Trainor, Bruce Lucvia, David Brisbin, Kirk Ward, Aaron Michael Lacey, Angela Lomas, Timothy Record, Deborah McTeer, Mark Matheisen, Al Harrington, Bob Harks, Don Fischer, Kenneth Bevington, Michael Flannery, Gary Robinson, Marlena Smalls, Kitty K. Green, Afemo Omilami, Matt Wallace, Dante McCarthy, Paulie DiCocco III, Mike Jolly, Michael Kemmerling, John Voldstad, Jeffrey Winner, Russ Wilson, Daniel J. Gillooly, Calvin Gadsden, Aaron Izbicki, Michael Burgess, Steven Griffith, Bill Roberson, Michael McFall, Eric Underwood, Stephan Derelian, Byron Minns, Bonnie Ann Burgess, Oliver Scott, Hilary Chaplain, Isabel Rose, Jay Ross, Richard D'Allesandro, Dick Stilwell, Kevin Davis, Michael Jace, Tim Perry, Vanessa Roth, Emily Carey, Paul Raczkowski, Valentino, Tiffany Salerno, Marla Sucharetza, Aloysius Gigl, Jack Bowden, Lazarus Jackson, Benson W. Terry, Matt Rebenkoff, Peter Bannon, Joe Washington, Nora Dunfee, Natalie Hendrix, Hallie D'Amore, Jim Hanks, Chiffonye Cobb, Juan Singleton, Bobby K. Richardson, Michael Mattison, Lenny Herb, Charles Boswell, Tim McNeil, Lonnie Hamilton, Teresa Denton, Hanna Hall, Harold G. Herthum, Tommy Johnson"
392,Four Weddings and a Funeral,1994,3/9/94,117,"Comedy,Drama,Romance",R,Duncan Kenworthy,Mike Newell,"Hugh Grant, Andie MacDowell, Kristin Scott Thomas, Simon Callow, John Hannah, James Fleet, David Bower, Charlotte Coleman, Rowan Atkinson, Corin Redgrave, Anna Chancellor, Timothy Walker, Sara Crowe, Rosalie Crutchley, Jeremy Kemp, Ronald Herdman, Elspet Gray, Philip Voss, Kenneth Griffith, Rupert Vansittart, Nicola Walker, Paul Stacey, Simon Kunz, Robin McCaffrey, Michael Mears, Kenneth Griffiths, David Wright, Ray Uren, Gordon Blackwell, Ron Griffiths, David Haig, Sophie Thompson, Donald Weedon, Nigel Hastings, Emily Morgan, Amanda Mealing, Melissa Knatchbull, Polly Kemp, Hannah Taylor-Gordon, Bernice Stegers, Robert Lang, Richard Allen, Mark James, Jason Bruer, Simon Wallace, James McDermid, Bryn Burrows, Paulette Ivory, Ken Drury, Struan Rodger, Lucy Hornack, Randall Paul, Pat Starr, Tim Thomas, Neville Phillips, Susanna Hamnett, John Abbott, Richard Butler, Neil Richardson"
393,Pulp Fiction,1994,9/23/94,154,"Crime,Drama",R,Lawrence Bender,Quentin Tarantino,"John Travolta, Samuel L. Jackson, Uma Thurman, Bruce Willis, Harvey Keitel, Christopher Walken, Maria de Medeiros, Amanda Plummer, Steve Buscemi, Rosanna Arquette, Ving Rhames, Tim Roth, Eric Stoltz, Quentin Tarantino, Julia Sweeney, Frank Whaley, Alexis Arquette, Paul Calderon, Bronagh Gallagher, Laura Lovelace, Angela Jones, Duane Whitaker, Peter Greene, Phil LaMarr, Burr Steers, Brenda Hillhouse, Sy Sher, Carl Allen, Don Blakely, Venessia Valentino, Karen Maruyama, Kathy Griffin, Stephen Hibbert, Dick Miller, Chandler Lindauer, Susan Griffiths, Lorelei Leslie, Brad Parker, Joseph Pilato, Eric Clark, Jerome Patrick Hoban, Gary Shorelle, Michael Gilden, Linda Kaye, Lawrence Bender, Emil Sitka, Robert Ruth, Rich Turner"
394,Quiz Show,1994,9/14/94,133,"Biography,Drama,History",PG-13,"Michael Jacobs, Julian Krainin, Michael Nozik, and Robert Redford",Robert Redford,"John Turturro, Ralph Fiennes, Rob Morrow, Paul Scofield, David Paymer, Hank Azaria, Christopher McDonald, Johann Carlo, Elizabeth Wilson, Allan Rich, Mira Sorvino, George Martin, Paul Guilfoyle (II), Griffin Dunne, Martin Scorsese, Barry Levinson, Ethan Hawke, Michael Mantell, Byron Jennings, Ben Shenkman, Timothy Busfield, Jack Gilpin, Bruce Altman, Joda Hershman, Ernie Sabella, Debra Monk, Mario Cantone, Shawn Batten, Timothy Britten Parker, Grace Phillips, Jerry Grayson, Scott Lucy, Matt Keeslar, Ron Scott Bertozzi, Hamilton Fish IV, Harriet Sansom Harris, Mary Shultz, Dave Wilson, Robert Caminiti, Eddie Korbich, Le Clanche Du Rand, Carole Shelley, Shawna Batten, Cornelia Ryan, Jeffrey Nordling, Gina Rice, Pat Russell, Vince O'Brien, Adam Kilgour, Richard Seff, Bill Moor, Nicholas Kepros, Barry Snider, Chuck Adamson, Joseph Attanasio, Steve Ryan, Dan Wakefield, Hamilton Fish III, Merwin Goldsmith, Illeana Douglas, Gretchen Egolf, Stephen Pearlman, Anthony Fusco, Douglas McGrath, Calista Flockhart, Alysa Shwedel, Kelly Coffield Park, Dede Pochos, Maria Radman, David Stepkin, Steve Roland, Bernie Sheredy, Joe Lisi, Reno, Neil Leifer, Caryn Krooth, Mario Contacessi, Pat Russel, Bill Cwikowski, William Fichtner, Vincent J. Burns, Katherine Turturro, Jonathan Marc Sherman, Richard Council"
395,The Shawshank Redemption,1994,9/10/94,142,Drama,R,Niki Marvin,Frank Darabont,"Tim Robbins, Morgan Freeman, Bob Gunton, William Sadler, Clancy Brown, Gil Bellows, James Whitmore, Mark Rolston, Jeffrey DeMunn, Larry Brandenburg, Neil Giuntoli, Brian Libby, Steve Eastin, David Proval, Joseph Ragno, Jude Ciccolella, Paul McCrane, Joe Ragno, Renee Blaine, Scott Mann, Gordon Greene, John Horton, Gordon C. Greene, Alfonso Freeman, V.J. Foster, John E. Summers, Joe Pecoraro, Mack Miles, Donald Zinn, Alan R. Kessler, Morgan Lund, Cornell Wallace, Gary Lee Davis, Neil Summers, Ned Bellamy, Joseph Pecoraro, Harold E. Cope Jr., Frank Medrano, Brian Delate, Donald E. Zinn, Dorothy Silver, Robert Haley, Dana Snyder, John D. Craig, Ken Magee, Eugene C. DePasquale, Bill Bolender, Ron Newell, John R. Woodward, Chuck Brauchler, Dion Anderson, Claire Slemmer, James Kisicki, Rohn Thomas, Charlie Kearns, Rob Reider, Brian Brophy, Paul Kennedy, Bill Sadler, Deborah Aquila, Jeffrey De Munn"
